h;agg
8001;581,55990915
8002;567,968672731
8003;556,984721546
8004;548,230412225
8005;540,449519753
8006;532,204366301
8007;522,628806382
8008;505,648414046
8009;485,775660791
8010;464,849855633
8011;441,064034674
8012;417,475421382
8013;395,010846776
8014;379,195913834
8015;369,491363673
8016;363,553564658
8017;363,553564658
8018;363,553564658
8019;364,953860729
8020;372,116154871
8021;382,683874583
8022;395,160537037
8023;406,937099936
8024;417,002994652
8025;424,326450402
8026;431,897427814
8027;437,194923816
8028;443,148663939
8029;451,799537009
8030;460,706539588
8031;469,567109295
8032;474,082313697
8033;474,082313697
8034;474,082313697
8035;474,082313697
8036;473,408749039
8037;473,408749039
8038;473,408749039
8039;473,408749039
8040;473,408749039
8041;473,408749039
8042;473,408749039
8043;473,408749039
8044;473,408749039
8045;473,408749039
8046;473,408749039
8047;473,408749039
8048;473,408749039
8049;472,008452968
8050;464,846158826
8051;454,278439114
8052;441,80177666
8053;430,025213761
8054;419,959319045
8055;412,635863295
8056;405,064885883
8057;399,767389881
8058;393,813649758
8059;385,162776688
8060;376,255774109
8061;367,395204402
8062;362,88
8063;362,88
8064;362,88
8065;362,88
8066;362,88
8067;362,88
8068;362,88
8069;362,88
8070;362,88
8071;362,88
8072;362,88
8073;362,88
8074;362,88
8075;362,88
8076;362,88
8077;362,88
8078;362,88
8079;362,88
8080;362,88
8081;362,88
8082;362,88
8083;362,88
8084;362,88
8085;362,88
8086;362,88
8087;362,88
8088;362,88
8089;362,88
8090;362,88
8091;362,88
8092;362,88
8093;362,88
8094;362,88
8095;362,88
8096;362,88
8097;362,88
8098;362,88
8099;362,88
8100;362,88
8101;365,19665096
8102;369,569923011
8103;372,50582655
8104;372,50582655
8105;372,50582655
8106;372,50582655
8107;372,50582655
8108;372,50582655
8109;372,50582655
8110;372,50582655
8111;372,50582655
8112;372,50582655
8113;372,50582655
8114;372,50582655
8115;372,50582655
8116;372,50582655
8117;377,985960308
8118;383,52123607
8119;389,91445626
8120;396,950052832
8121;401,159239209
8122;401,995759888
8123;402,054713016
8124;403,685145706
8125;410,296524656
8126;415,520163388
8127;420,490569562
8128;420,490569562
8129;420,490569562
8130;420,490569562
8131;418,173918602
8132;413,800646551
8133;410,864743012
8134;410,864743012
8135;410,864743012
8136;410,864743012
8137;410,864743012
8138;410,864743012
8139;410,864743012
8140;410,864743012
8141;410,864743012
8142;410,864743012
8143;410,864743012
8144;411,266638512
8145;411,266638512
8146;411,266638512
8147;405,786504754
8148;400,251228992
8149;393,858008802
8150;388,318571628
8151;384,98938081
8152;384,152860131
8153;384,093907003
8154;382,463474313
8155;375,852095363
8156;370,628456631
8157;365,658050457
8158;365,658050457
8159;365,658050457
8160;365,658050457
8161;365,658050457
8162;365,658050457
8163;365,658050457
8164;365,658050457
8165;365,658050457
8166;365,658050457
8167;366,745971708
8168;366,745971708
8169;366,745971708
8170;366,745971708
8171;366,745971708
8172;368,231711385
8173;374,046265537
8174;381,470957685
8175;390,218179894
8176;396,403550426
8177;401,200791496
8178;404,585764177
8179;407,505857194
8180;410,578040818
8181;412,79345506
8182;413,477321195
8183;413,477321195
8184;413,477321195
8185;413,477321195
8186;426,250121396
8187;441,231538767
8188;452,790607909
8189;465,393703721
8190;481,983711152
8191;496,517193761
8192;507,555144345
8193;517,906783273
8194;538,349713271
8195;557,726397028
8196;576,667114797
8197;598,03264897
8198;620,670574213
8199;643,101600035
8200;663,998469265
8201;682,08172378
8202;695,382661014
8203;702,817419047
8204;707,150043802
8205;708,593934946
8206;712,258745817
8207;719,43120429
8208;725,50673219
8209;733,893585339
8210;738,977460114
8211;738,98112439
8212;744,604161342
8213;749,412596312
8214;752,8213614
8215;752,935787483
8216;740,162987282
8217;725,181569911
8218;713,622500769
8219;701,019404957
8220;684,429397526
8221;669,895914917
8222;658,857964333
8223;648,506325405
8224;628,063395407
8225;608,68671165
8226;589,745993881
8227;567,292538457
8228;555,807691791
8229;543,324189371
8230;532,947183315
8231;521,740570387
8232;515,843635712
8233;508,074013566
8234;501,448034457
8235;493,481619397
8236;483,631437994
8237;471,661738451
8238;462,20123787
8239;450,894291704
8240;444,240252999
8241;445,641611164
8242;449,839901499
8243;460,102169714
8244;477,72970658
8245;501,449581098
8246;528,26056508
8247;556,862877823
8248;583,052211238
8249;607,802640711
8250;631,569010745
8251;655,751888904
8252;675,257051045
8253;693,084454903
8254;715,446926527
8255;738,164892913
8256;758,155287282
8257;779,310766087
8258;789,802008366
8259;799,147327499
8260;810,042620587
8261;823,19632559
8262;835,172266602
8263;854,90930095
8264;875,743890328
8265;893,458525776
8266;913,531331844
8267;931,383236138
8268;950,128751675
8269;971,605941464
8270;991,378712833
8271;1010,885510487
8272;1018,864856044
8273;1016,322414571
8274;1004,786974824
8275;991,912479173
8276;977,161062332
8277;959,533282327
8278;946,61611764
8279;937,793643611
8280;928,399482558
8281;919,576824881
8282;914,761143676
8283;910,035380094
8284;899,462813377
8285;882,879541153
8286;867,066774072
8287;849,853054023
8288;831,71321111
8289;817,892086118
8290;809,725010837
8291;803,51187929
8292;797,281090297
8293;788,958040238
8294;781,354001346
8295;779,690859986
8296;774,463906312
8297;767,099497686
8298;756,939089104
8299;744,511745302
8300;735,378018752
8301;723,425874908
8302;716,421901219
8303;715,766900918
8304;715,183012901
8305;715,004830861
8306;714,755839991
8307;710,419417699
8308;703,35304411
8309;690,478408268
8310;679,070579903
8311;668,963767346
8312;659,0733305
8313;655,642790055
8314;660,513747268
8315;673,710253817
8316;690,00132835
8317;709,946805412
8318;731,32409988
8319;749,458033203
8320;756,897960318
8321;757,286221862
8322;753,272263939
8323;748,364285497
8324;741,376477573
8325;733,422047804
8326;730,050969776
8327;736,198249846
8328;747,175961122
8329;759,064583164
8330;767,198775343
8331;775,483055279
8332;780,630042073
8333;785,014443608
8334;791,834539039
8335;797,415675124
8336;803,450656669
8337;816,249670306
8338;831,940782904
8339;847,235111791
8340;862,42807149
8341;876,951826661
8342;891,594471187
8343;900,796254362
8344;899,240136575
8345;889,061603218
8346;871,623011979
8347;849,992031247
8348;828,721489181
8349;809,795524314
8350;793,17967678
8351;783,002493465
8352;780,733534882
8353;781,584808035
8354;784,981494072
8355;792,767691731
8356;800,82646229
8357;803,328827126
8358;801,56994111
8359;800,326665079
8360;800,811758901
8361;806,537507765
8362;819,026449693
8363;829,102355448
8364;841,511315953
8365;857,947170995
8366;876,728149333
8367;893,767683985
8368;903,37863329
8369;912,762643483
8370;918,294337248
8371;922,29518284
8372;922,371841353
8373;919,383250621
8374;918,620198701
8375;921,522802366
8376;928,044317691
8377;934,905880808
8378;948,242172852
8379;949,356074795
8380;949,912896859
8381;955,127725515
8382;956,443747079
8383;954,961285428
8384;952,165670972
8385;948,104931322
8386;937,57200584
8387;929,372465561
8388;923,313473584
8389;917,835563455
8390;913,695794753
8391;907,714441247
8392;898,1273104
8393;891,849861776
8394;879,984288665
8395;866,533163893
8396;869,067487135
8397;871,331656066
8398;878,242430339
8399;887,089071275
8400;897,832481225
8401;909,758992034
8402;933,440545275
8403;956,222763605
8404;977,677242796
8405;999,994590619
8406;1029,607818753
8407;1064,549641117
8408;1092,153067337
8409;1130,434967598
8410;1168,783559324
8411;1197,294832974
8412;1225,426390705
8413;1254,429164977
8414;1286,498139877
8415;1317,040206265
8416;1349,625374043
8417;1373,678023426
8418;1393,500470845
8419;1410,025636274
8420;1413,420638663
8421;1416,301877279
8422;1418,782606426
8423;1419,624297711
8424;1421,821240578
8425;1423,234749956
8426;1408,757104749
8427;1392,165430502
8428;1370,285893466
8429;1348,793418703
8430;1327,87181323
8431;1306,506930729
8432;1279,073904032
8433;1259,383976251
8434;1247,625186418
8435;1238,093688111
8436;1224,931424927
8437;1211,195035925
8438;1199,34976595
8439;1186,71249403
8440;1167,517389065
8441;1153,673258736
8442;1136,211960701
8443;1117,854548522
8444;1096,078399615
8445;1073,285327369
8446;1054,162316829
8447;1039,84458358
8448;1028,108008759
8449;1015,91717508
8450;1018,476783679
8451;1015,502214272
8452;1006,796996829
8453;995,620541518
8454;989,395521459
8455;981,609412176
8456;970,916719412
8457;967,267914615
8458;971,879614025
8459;985,368351329
8460;997,561003861
8461;1009,230875327
8462;1022,438773709
8463;1028,097723388
8464;1027,505394515
8465;1020,478701001
8466;1010,573130537
8467;1001,530786768
8468;991,777637969
8469;983,072109436
8470;980,997309087
8471;980,169518276
8472;982,573749501
8473;985,492080736
8474;985,30231072
8475;983,641636746
8476;977,723244211
8477;971,232815634
8478;962,877455118
8479;955,480525381
8480;941,505484011
8481;936,359968907
8482;944,733637007
8483;956,836556108
8484;965,45481577
8485;974,592142152
8486;984,503429394
8487;988,617850593
8488;984,496425636
8489;974,375730321
8490;960,986109044
8491;952,062841643
8492;940,741831728
8493;932,488431002
8494;927,303939123
8495;927,204639332
8496;926,849272445
8497;920,973956932
8498;919,568934076
8499;913,434640516
8500;902,957411804
8501;888,471417659
8502;872,582195266
8503;856,727571381
8504;845,215631308
8505;838,943335389
8506;839,067058951
8507;841,524942221
8508;847,420560731
8509;857,21130227
8510;870,689219904
8511;878,863335215
8512;878,399193661
8513;873,045826966
8514;868,719126904
8515;867,206387719
8516;866,558830849
8517;868,350062947
8518;876,530422502
8519;881,982973999
8520;891,607132091
8521;895,92651693
8522;899,826444336
8523;900,980147099
8524;896,838055049
8525;894,792292463
8526;894,508416039
8527;894,521076821
8528;887,75638489
8529;889,349748572
8530;901,191522265
8531;921,047614129
8532;942,267151708
8533;964,990558752
8534;991,189007587
8535;1013,703638449
8536;1029,730116982
8537;1043,745167559
8538;1051,398737213
8539;1055,850899518
8540;1054,19100485
8541;1053,179310749
8542;1054,292092917
8543;1057,919398151
8544;1058,902115708
8545;1055,359988655
8546;1048,967712628
8547;1037,242334379
8548;1020,465080551
8549;1000,41702474
8550;985,845350462
8551;970,623229506
8552;955,962513317
8553;945,786845777
8554;942,730900973
8555;941,7577051
8556;941,408875767
8557;941,523758943
8558;943,74386458
8559;946,650832053
8560;945,674554646
8561;938,06770876
8562;927,910475756
8563;915,754915153
8564;915,68692528
8565;916,594438987
8566;921,720548669
8567;926,421760889
8568;934,689547356
8569;942,639051594
8570;953,546905079
8571;964,477238802
8572;971,352976361
8573;979,747133006
8574;992,379197061
8575;1007,375182071
8576;1023,088184352
8577;1043,773066153
8578;1069,290291947
8579;1103,279040846
8580;1132,322632878
8581;1165,358355798
8582;1199,110171661
8583;1238,321832285
8584;1272,949533698
8585;1300,396686504
8586;1323,931607341
8587;1345,619016746
8588;1359,054009032
8589;1364,377680554
8590;1368,180217772
8591;1372,545222
8592;1379,534180168
8593;1387,767371026
8594;1388,257799374
8595;1384,046701226
8596;1376,81949719
8597;1370,132638624
8598;1365,699978746
8599;1362,35285155
8600;1359,214600282
8601;1356,739645647
8602;1362,518118042
8603;1370,488503956
8604;1379,369055782
8605;1391,089823119
8606;1403,886067429
8607;1412,372194927
8608;1422,751359185
8609;1420,512706482
8610;1417,134786573
8611;1413,852184822
8612;1407,132908847
8613;1390,941885444
8614;1374,76785352
8615;1361,649904174
8616;1351,431142227
8617;1341,66534462
8618;1344,107055445
8619;1346,934599783
8620;1350,492971807
8621;1351,959374882
8622;1349,198257295
8623;1342,966435056
8624;1326,666305104
8625;1317,884621363
8626;1319,199003746
8627;1325,737571138
8628;1333,390034145
8629;1340,107526142
8630;1351,405864108
8631;1361,839687902
8632;1359,191004988
8633;1350,212995979
8634;1332,973322298
8635;1313,916161929
8636;1294,303986957
8637;1277,157336668
8638;1260,635828597
8639;1251,890912916
8640;1247,539663084
8641;1244,525064736
8642;1238,738018715
8643;1231,591888283
8644;1222,212797778
8645;1213,266910749
8646;1207,862586104
8647;1202,223171747
8648;1190,455259908
8649;1180,739614911
8650;1178,071958085
8651;1184,213996119
8652;1195,133546189
8653;1208,352978497
8654;1224,07475349
8655;1230,587992774
8656;1226,594789528
8657;1217,975405228
8658;1200,971466641
8659;1186,119968757
8660;1166,013385576
8661;1143,421280078
8662;1129,899746158
8663;1121,821806908
8664;1118,092511723
8665;1109,889115047
8666;1098,558860151
8667;1084,646809076
8668;1067,895986779
8669;1048,427356063
8670;1027,924422817
8671;1006,798077416
8672;994,11346941
8673;982,511501639
8674;977,906475623
8675;971,627371711
8676;963,709299913
8677;959,958885235
8678;957,992507222
8679;954,104782063
8680;940,341138343
8681;915,190040345
8682;886,66400491
8683;855,22482979
8684;823,420170447
8685;796,024326573
8686;772,000012416
8687;749,592720578
8688;734,344609823
8689;718,225173525
8690;704,946728501
8691;696,231368046
8692;688,148823982
8693;677,449679301
8694;665,732437683
8695;655,066456863
8696;640,63766437
8697;629,844732765
8698;622,970525287
8699;620,065237505
8700;615,899171798
8701;609,605452471
8702;604,17493805
8703;603,915677063
8704;594,111072771
8705;583,022386972
8706;567,919676776
8707;549,854757772
8708;530,709423828
8709;515,062852779
8710;502,037307471
8711;494,369233861
8712;489,832306229
8713;486,41925715
8714;481,213220801
8715;477,803217841
8716;473,912860974
8717;469,731594367
8718;465,471413629
8719;459,724891046
8720;452,127645274
8721;442,538571684
8722;431,809939045
8723;423,102275735
8724;416,749213358
8725;410,901649372
8726;410,901649372
8727;410,901649372
8728;406,719322707
8729;402,22969816
8730;398,217921196
8731;380,619958159
8732;370,596613362
8733;359,223168332
8734;353,495695491
8735;350,784
8736;350,784
8737;350,784
8738;350,784
8739;350,784
8740;350,784
8741;350,784
8742;350,784
8743;350,784
8744;350,784
8745;350,784
8746;350,784
8747;350,784
8748;350,784
8749;350,784
8750;350,784
8751;350,784
8752;350,784
8753;350,784
8754;350,784
8755;350,784
8756;350,784
8757;350,784
8758;350,784
8759;350,784
